date,adj close,SMA,BB%,RSI,CCI,PPO,PPO_signal,Signal
2000-01-03,3.47022557258606,,,,,,,2.0
2000-01-04,3.177650213241577,,,,,,,2.0
2000-01-05,3.224151849746704,,,,,,,2.0
2000-01-06,2.945138931274414,,,,,,,2.0
2000-01-07,3.0846450328826904,,,,,,,2.0
2000-01-10,3.030392646789551,,,,,,,2.0
2000-01-11,2.8753855228424072,,,,,,,2.0
2000-01-12,2.702939510345459,,,,,,,2.0
2000-01-13,2.9993913173675537,,,,,,,2.0
2000-01-14,3.11370849609375,3.0623629093170166,,,,,,2.0
2000-01-18,3.2222135066986084,3.0375617027282713,,,,,,2.0
2000-01-19,3.3035922050476074,3.0501559019088744,,,,,,2.0
2000-01-20,3.518665313720703,3.0796072483062744,,,,,,2.0
2000-01-21,3.450849294662476,3.1301782846450807,,57.14774726399123,,,,2.0
2000-01-24,3.2939040660858154,3.151104187965393,,50.53848987636172,,,,2.0
2000-01-25,3.4799141883850098,3.196056342124939,,56.90055834315031,,,,2.0
2000-01-26,3.4159727096557617,3.2501150608062743,,54.31427709428871,,,,2.0
2000-01-27,3.4101600646972656,3.320837116241455,,54.07366313544449,,,,2.0
2000-01-28,3.1505227088928223,3.335950255393982,,44.574752178239926,,,,2.0
2000-01-31,3.2164013385772705,3.346219539642334,0.5139850928283585,47.11336251379868,-40.92417406288496,,,2.0
2000-02-01,3.107896089553833,3.3347877979278566,0.40613290367126104,43.57338446709756,-21.906725769711876,,,2.0
2000-02-02,3.063332319259644,3.31076180934906,0.3606950598814641,42.17187748407446,-48.510086742301766,,,2.0
2000-02-03,3.202838659286499,3.2791791439056395,0.5279075653078478,47.829049947886155,-6.776445644466012,,,2.0
2000-02-04,3.3481571674346924,3.2689099311828613,0.6804621126763061,52.988207663059185,45.89016641633107,,,2.0
2000-02-07,3.536104440689087,3.2931299686431883,0.8625421912415777,58.6795520055278,87.24477360532403,,,2.0
2000-02-08,3.561292886734009,3.3012678384780885,0.8492197161058457,59.389130381358896,107.92102544562516,0.7407603723884972,,2.0
2000-02-09,3.491538524627685,3.3088244199752808,0.7495846228209528,56.4957482498105,100.2012906307541,1.0723250878255,,2.0
