date,adj close,SMA,BB%,RSI,CCI,PPO,PPO_signal,Signal
2000-02-09,33.270809173583984,32.93089694976807,0.4703147243139166,45.716320730417614,29.084323557187954,-1.6381305315923342,,2
2000-02-10,33.91062927246094,33.16283283233643,0.5802071849304923,49.0845489940341,9.21688892028587,-1.4197236213196285,,2
2000-02-11,31.97115707397461,33.21681575775146,0.26940644715880147,40.8168906520662,-51.65220272293776,-1.6941536465645537,,2
2000-02-14,31.871187210083008,33.27280101776123,0.27187426705664847,40.43879114898065,-69.66072460521974,-1.9168062088656734,,2
2000-02-15,31.531295776367188,33.1328405380249,0.20021152546005946,39.11220844938792,-92.28265074900855,-2.1543322637022118,,2
2000-02-16,31.23135757446289,33.030867958068846,0.16792081583954438,37.92973282756107,-98.33630978683195,-2.3921966645450214,,2
2000-02-17,31.871187210083008,32.902902603149414,0.332235490417952,41.96078690508394,-84.9685050787103,-2.3978534259588504,,0
2000-02-18,30.411592483520508,32.53500499725342,0.0635126903457587,36.18723553970518,-119.05726486806367,-2.735865791447093,-2.1539081319322126,2
2000-02-22,30.01170539855957,32.125119018554685,0.048246495836189,34.775471195893005,-150.85527796972625,-3.0749521612695836,-2.338116937799687,2
2000-02-23,30.15167808532715,31.623259925842284,0.12453902917381189,35.72076777602351,-144.08097919068365,-3.2767014247818658,-2.525833835196123,2
2000-02-24,30.31162452697754,31.32734146118164,0.18114766518861403,36.84709972607879,-122.37172030869309,-3.361428320393793,-2.692952732235657,2
2000-02-25,29.211929321289062,30.857471466064453,0.05101200047668546,32.61552056429993,-138.72658637910405,-3.673288724890891,-2.889019930766704,2
2000-02-28,29.29190254211425,30.58954601287842,0.10767644278041612,33.2161787003791,-147.67591566888098,-3.8623309562558132,-3.083682135864526,2
2000-02-29,28.592090606689453,30.261636352539064,0.06177428747731025,30.642178556397496,-137.31244217939735,-4.154111897496878,-3.2977680881909963,2
2000-03-01,29.051965713500977,30.01370334625244,0.16518902524604556,34.248054222297654,-105.09943908791412,-4.222402190078642,-3.4826949085685257,2
2000-03-02,29.87174224853516,29.877741813659668,0.29296741731492965,40.214946424258365,-70.44774046769678,-4.015810918004354,-3.5893181104556917,0
2000-03-03,30.75149917602539,29.765773010253906,0.4223181693047322,45.88998872054107,-25.401962195552,-3.577543563568755,-3.5869632010783046,0
2000-03-06,28.991987228393555,29.62381248474121,0.21478801994237992,38.10031518873173,-65.31635120974727,-3.6561827387113532,-3.6008071086049145,1
2000-03-07,29.711793899536133,29.593821334838868,0.33248270980218364,42.4073344649203,-41.67820113442601,-3.4886047971743737,-3.5783666463188064,0
2000-03-08,30.571552276611328,29.635808753967286,0.4896347259230315,47.138549484621954,-38.63597748179253,-3.0906680166466085,-3.4808269203843674,2
2000-03-09,31.99115753173828,29.80376205444336,0.7737094168695927,53.876172553265505,48.54480792993223,-2.3703539364326893,-3.258732323594032,2
2000-03-10,32.311073303222656,30.113676452636717,0.9030713281811045,55.2601063594561,121.08746138216873,-1.6975997152567284,-2.9465058019265715,2
2000-03-13,31.35132598876953,30.319618797302248,0.7039619292043516,50.376671624231236,75.97590440524671,-1.4011985592024363,-2.6374443533817447,1
2000-03-14,30.431591033935547,30.503568840026855,0.51166312085454,46.16622198560378,36.0032580619581,-1.3910228774334956,-2.388160058192095,2
2000-03-15,30.511568069458008,30.64952907562256,0.5442227415445873,46.58429798877152,3.5514655554591474,-1.3467533325320251,-2.179878713060081,2
2000-03-16,30.511568069458008,30.713511657714843,0.5541274894637717,46.58429798877151,4.582633658437762,-1.2968946488581594,-2.003281900219697,2
2000-03-17,31.79121780395508,30.817483520507814,0.8782294431990201,53.312461452314665,83.15398938561354,-0.9114495437448038,-1.7849154289247182,2
2000-03-20,31.15138053894043,31.0334228515625,0.7039313161399114,49.92620933163205,90.36606752498002,-0.7647474608089468,-1.580881835301564,1
2000-03-21,32.870906829833984,31.349334144592284,1.0230722874095903,57.701845755328534,140.7557148242938,-0.19964653486881473,-1.3046347752150143,2
2000-03-22,33.0308723449707,31.595266151428223,0.9749019898833299,58.349800675594864,175.61560214071844,0.2825344648984539,-0.9872009271923206,2
2000-03-23,35.790096282958984,31.97516002655029,1.2224536304225144,67.57620502346597,256.5711700388767,1.3437183189934205,-0.5210170779551724,2
2000-03-24,35.730125427246094,32.31706523895264,1.0789654910942017,67.2276260751019,230.9328395494097,2.1270591743105047,0.008598172497963075,2
2000-03-27,33.29079055786133,32.51101169586182,0.7408124027957109,54.836914949624834,111.86147120127411,2.112213360910564,0.4293212101804833,1
2000-03-28,33.37076950073242,32.8049295425415,0.7285163954515119,55.12892904178241,86.12528094756622,2.09518923001206,0.7624948141467986,1
2000-03-29,34.29052734375,33.1828254699707,0.8188018709109154,58.455638139896635,104.45381080110944,2.2796824686534385,1.0659323450481266,2
2000-03-30,33.070858001708984,33.4387544631958,0.6369176496967035,52.859076947421876,67.02946956432984,2.1019501589597582,1.273135907830453,1
2000-03-31,33.9906120300293,33.658693885803224,0.7387294030637643,56.25993531978528,74.70546614373306,2.160250709341261,1.4505588681326147,2
2000-04-03,29.071964263916016,33.45075225830078,0.0665103482571766,39.746214344916645,-112.71623155764611,0.9886711088576376,1.3581813162776193,1
2000-04-04,28.33216857910156,32.996878433227536,0.006240751481445477,37.942283309516775,-158.10515246212637,-0.1380458612998847,1.0589358807621185,2
2000-04-05,27.632360458374023,32.45702724456787,-0.008676658605831885,36.265526737435145,-161.88046071554885,-1.2130779486646517,0.6045331148767645,2
2000-04-06,27.51240348815918,31.62925796508789,0.04807901815076822,35.97207060765332,-145.43792817875092,-2.0909178981401864,0.06544291227337434,2
2000-04-07,28.492130279541016,30.905458450317383,0.18504872078367077,40.22632387888722,-116.23266067983587,-2.513212261529698,-0.45028812248724015,2
2000-04-10,27.532394409179688,30.329618835449217,0.1305625218715433,37.591367471873035,-107.98952266504494,-3.0765579246106713,-0.9755420829119265,2
2000-04-11,26.83258056640625,29.675799942016603,0.1077745132261593,35.75236082634757,-116.13045782049787,-3.6823482010712913,-1.5169033065437996,2
2000-04-12,25.39298439025879,28.786045646667482,0.04672770703929234,32.256491859876334,-133.4711257598842,-4.523828669703937,-2.1182883791758274,2
2000-04-13,25.35298728942871,28.014258575439452,0.09529803332629923,32.16239582447207,-115.82365684838472,-5.166761009515359,-2.727982905243734,2
2000-04-14,23.71344375610352,26.986541748046875,0.04621636000678282,28.493172667761613,-127.12244677053859,-6.10015436874976,-3.4024171979449394,2
2000-04-17,24.27328491210937,26.50667381286621,0.13091650313117656,31.372241831875257,-117.26952456383508,-6.6328260809689965,-4.0484989745497515,0
2000-04-18,25.77288246154785,26.25074520111084,0.25367396227693684,38.513562035027725,-81.92563801424961,-6.55374818587193,-4.5495488168141875,0
2000-04-19,25.17304420471192,26.004813575744627,0.24258210471529484,36.86124705468762,-74.14377855848448,-6.601292294062912,-4.959897512263932,2
2000-04-20,25.25301551818848,25.778874778747557,0.26853486888775263,37.2477857346674,-74.46010036943278,-6.548220187143398,-5.277562047239826,2
2000-04-24,21.314104080200195,25.06107215881348,0.04849368692144357,28.117246639370578,-150.5430454873888,-7.639172110824469,-5.749884059956755,2
2000-04-25,22.193866729736328,24.527219390869142,0.14509029663139228,32.11959052117962,-125.47534348425359,-8.179922400892366,-6.235891728143877,0
2000-04-26,21.75398635864257,24.019359970092772,0.14821054136378228,31.184649301613888,-113.96262775514498,-8.679960775182515,-6.724705537551605,2
2000-04-27,22.33383178710937,23.713444709777832,0.20474882492745314,33.91536894931073,-106.57385152950849,-8.813778821077548,-7.142520194256794,0
2000-04-28,22.3138370513916,23.40952968597412,0.21920661434301988,33.86546476724149,-96.63354420826903,-8.84238673577294,-7.482493502560024,0
2000-05-01,23.49350929260254,23.387536239624023,0.3226150905471671,39.51982901300059,-60.799058510765654,-8.38813200633028,-7.663621203314075,2
2000-05-02,22.35382080078125,23.19558982849121,0.22701900981567671,36.291553984191836,-71.28783250135362,-8.318614177680068,-7.794619798187274,2
2000-05-03,22.57376289367676,22.875677871704102,0.2730158127747553,37.35508020375988,-74.9303127487786,-8.106105894584845,-7.856917017466788,2
2000-05-04,22.533769607543945,22.611750411987305,0.2901994669990414,37.23336442258259,-65.11086096513202,-7.867775621840202,-7.859088738341471,2
2000-05-05,22.753707885742188,22.361819648742674,0.33587308008074557,38.421657658888535,-52.89273449549249,-7.522669709549939,-7.791804932583165,0
2000-05-08,22.33383178710937,22.46379241943359,0.2971675770238153,36.98222029377157,-54.08055864419815,-7.313487566336731,-7.696141459333879,2
2000-05-09,21.69400978088379,22.413806724548337,0.22014573940768825,34.8402165617256,-71.47523533996072,-7.292037966098553,-7.6153207606868145,2
2000-05-10,21.174150466918945,22.355823135375978,0.1556670152133656,33.159676513005834,-97.76802334230699,-7.382365735081366,-7.568729755565725,2
2000-05-11,21.713998794555664,22.293839836120604,0.27020597695445164,36.58073007072109,-85.14909004153103,-7.190976146581001,-7.49317903376878,0
2000-05-12,22.013914108276367,22.26384754180908,0.3428703479221278,38.465050443389316,-49.97571390274361,-6.85871928272424,-7.366287083559873,2
2000-05-15,22.193866729736328,22.13388328552246,0.3909954668309849,39.62420301117346,-48.358829761439864,-6.459359420216074,-7.184901550891113,2
2000-05-16,22.23385238647461,22.121886444091796,0.4154734291052473,39.89513427515592,-25.233597812388155,-6.060148303974072,-6.959950901507706,2
2000-05-17,21.65402030944824,22.029912185668945,0.3098041720308945,37.28246997771364,-65.4315729405593,-5.88535204754822,-6.745031130715809,2
2000-05-18,21.174150466918945,21.893950271606446,0.19350151925894263,35.22640020770929,-108.79123203607917,-5.856615452051869,-6.567347994983022,2
2000-05-19,20.814245223999023,21.700004005432127,0.005483547513329749,33.724211892562835,-182.81413654633081,-5.903123594111339,-6.434503114808686,2
2000-05-22,20.534324645996094,21.5200532913208,-0.03547656761338616,32.56119044067292,-213.98930203593326,-5.981614481180715,-6.343925388083093,2
2000-05-23,20.21440696716309,21.37209300994873,-0.03762202381155371,31.23538183820466,-166.3230421870114,-6.1008593835566565,-6.295312187177807,2
2000-05-24,20.97420310974121,21.352098274230958,0.22698076127136413,37.721193957412716,-112.39230291505615,-5.8518066560431,-6.206611080950866,0
2000-05-25,19.674564361572266,21.14815483093262,-0.052563014214162075,32.13749932740785,-157.69877437808674,-6.077480131956712,-6.180784891152036,2
2000-05-26,19.65456771850586,20.912220191955566,0.024994119890534322,32.05886656751555,-158.02109939655628,-6.204127413136754,-6.185453395548979,1
2000-05-30,20.274396896362305,20.720273208618163,0.19863413219522905,37.18897914435688,-104.57364063295607,-6.005808746106724,-6.149524465660528,0
2000-05-31,20.014467239379883,20.498334693908692,0.16897775625753866,35.96263021611455,-101.48797912964675,-5.884760075239393,-6.096571587576301,2
2000-06-01,20.6542911529541,20.39836177825928,0.35163684508374093,41.11049379424086,-43.50435276501957,-5.481347206059397,-5.973526711272921,0
2000-06-02,21.214136123657227,20.402360343933104,0.5184592440618202,45.25728237256187,-7.812231352232879,-4.888989380653699,-5.756619245149078,2
2000-06-05,21.39408302307129,20.460344123840333,0.596016049498022,46.55985772697359,32.0038971024574,-4.3000744146574394,-5.465310279050751,2
2000-06-06,22.27385139465332,20.634296798706053,0.8680601113401397,52.50951279722923,95.8694708431673,-3.4563605632642145,-5.063520335893444,2
2000-06-07,22.553768157958984,20.868232917785644,0.9141689641830425,54.2545989348687,102.30720666675643,-2.6526159073804267,-4.581339450190841,2
2000-06-08,22.013914108276367,20.97220401763916,0.740054258868787,50.407465544092176,106.17413778552267,-2.195158665500297,-4.104103293252733,1
2000-06-09,22.013914108276367,21.20613899230957,0.7327681190095128,50.407465544092176,74.58584491111,-1.8119157961144956,-3.6456657938250854,1
2000-06-12,21.39408302307129,21.380090522766114,0.570449045491643,46.058583569487034,36.89659591696455,-1.720440971134982,-3.260620829287065,2
2000-06-13,21.713998794555664,21.52405071258545,0.6726147339025279,48.52695006663483,33.75062386401915,-1.5107631137850261,-2.9106492861866577,2
2000-06-14,22.553768157958984,21.77798080444336,0.9019656251440461,54.42277086434785,122.46169868877374,-1.0195950060279937,-2.532438430154925,2
2000-06-15,23.153610229492188,22.02791271209717,0.9952941351260081,58.11340512053986,149.2896203870543,-0.40579291872576845,-2.107109327869094,2
2000-06-16,23.21358108520508,22.227857208251955,0.9427865198960594,58.47543646429184,140.41526313573954,0.09771663931687384,-1.6661441344319006,2
2000-06-19,23.57348251342773,22.445797157287597,0.9525042688007308,60.67227408945921,137.7070684489605,0.6167066146347401,-1.2095739846185725,2
2000-06-20,23.973369598388672,22.615748977661134,0.9615145601651709,63.01365863192449,149.76881067724136,1.1535497394675798,-0.7369492398013421,2
2000-06-21,25.8128604888916,22.941658210754394,1.1417976210977605,71.43757334700645,214.13772658256747,2.1956688738743986,-0.1504256170661939,2
2000-06-22,25.55295181274414,23.29556198120117,1.0030717685832906,69.04474770675458,190.9309472801881,2.877656393993094,0.45519078514566375,1
2000-06-23,24.853132247924805,23.579483795166016,0.8619881336882786,62.932392443947336,134.94733645881726,3.1301609341145378,0.9901848149394387,2
2000-06-26,25.432973861694336,23.98337287902832,0.9045285076955875,65.64609379477746,126.31238924133459,3.480891698592032,1.4883261916699575,2
2000-06-27,25.213037490844727,24.333276748657227,0.8376604500349576,63.73996742651839,113.47690064818251,3.6355148076938364,1.9177639148747332,2
2000-06-28,25.25301551818848,24.603201484680177,0.8174853830451513,63.944903519269666,102.56007669672094,3.7236967013310793,2.2789504721660023,2
2000-06-29,24.693178176879883,24.757158279418945,0.710419542315218,58.92265973776874,71.93102781023369,3.5633328253388665,2.5358269428005755,1
2000-06-30,25.592920303344727,24.99509220123291,0.8234947619801543,63.838314697888315,76.69506474376837,3.6896666126445403,2.7665948767693687,2
2000-07-03,25.592920303344727,25.19703598022461,0.7951711916992299,63.838314697888315,83.33815154046898,3.7422600428581254,2.96172790998712,1
2000-07-05,25.11305809020996,25.311004829406738,0.6940113525419682,59.438684923828085,63.57674125067426,3.5829722426193347,3.0859767765135633,2
2000-07-06,25.89285087585449,25.319003868103028,0.7935155023754303,63.80424261027384,77.31520163714775,3.6666822835681354,3.2021178779244783,2
2000-07-07,26.23274803161621,25.386983489990236,0.8183599748748925,65.54497982307146,92.91492520517835,3.7948832566452073,3.3206709536686243,2
2000-07-10,25.41297721862793,25.44296798706055,0.6608665928546009,58.2667473297646,62.07970018517547,3.58818288749987,3.374173340434874,1
2000-07-11,25.313007354736328,25.430971336364745,0.6248434345333678,57.42925468250598,45.97204684383215,3.3530969027408477,3.369958052896069,1
2000-07-12,25.69289970397949,25.47895755767822,0.6935396201928685,59.794220378813044,42.0392966355356,3.2506013282986372,3.346086707976583,2
2000-07-13,25.57293510437012,25.510949516296385,0.6483584498856215,58.685500962427966,26.321873423414626,3.094356624748856,3.295740691331038,2
2000-07-14,25.25301551818848,25.566933250427248,0.5302457055035518,55.718392464901285,21.820037882423428,2.835274304445224,3.2036474139538758,2
2000-07-17,25.01307678222656,25.50894889831543,0.4016052477241956,53.5323280132642,-20.99328739408955,2.524230093433262,3.0677639498497533,2
2000-07-18,25.11305809020996,25.46096267700195,0.38561349149939933,54.33629580934929,-47.93562326575673,2.2835692163491417,2.910925003149631,2
2000-07-19,23.393539428710938,25.28901081085205,-0.3461052761428813,41.149826941176215,-346.09277691989524,1.521882381925267,2.633116478904758,2
2000-07-20,23.933385848999023,25.093064308166504,-0.010307967783045623,45.61241003435647,-273.0951610198371,1.078112758578384,2.322115734839483,2
2000-07-21,23.13360977172852,24.783150482177735,-0.13904983742920657,40.689683100933564,-252.18485433237933,0.4577272718721784,1.9492380422460223,2
2000-07-24,22.57376289367676,24.49922904968262,-0.13799875459639707,37.62826624527561,-244.04359903673702,-0.22116971747069797,1.5151564903026782,2
2000-07-25,22.07389259338379,24.175317573547368,-0.10706278011506552,35.089688703871474,-212.10023143897743,-0.9229599887066984,1.0275331945008028,2
2000-07-26,21.69400978088379,23.775428581237797,-0.06121553038202608,33.253607095225206,-186.63547699405808,-1.5986358223866344,0.5022993911233153,2
2000-07-27,22.193866729736328,23.43752174377442,0.09282583559342168,37.86102220619512,-140.61000474480176,-1.9484439506417162,0.012150722770309041,2
2000-07-28,22.29384422302246,23.141604614257812,0.15122600069421008,38.77140704004392,-97.22643759401889,-2.170285737716044,-0.4243365693269616,0
2000-07-31,22.33383178710937,22.873680114746094,0.19260390587074167,39.15537107351382,-91.09540785469336,-2.3085317800181127,-0.8011756114651918,2
2000-08-01,21.97392463684082,22.55976676940918,0.17116282359584564,36.91174220721271,-96.62636362049756,-2.5177240806267505,-1.1444853052975037,2
2000-08-02,22.193866729736328,22.439799499511718,0.23479353594395003,39.204375326348845,-81.51628437609199,-2.5794147462807495,-1.4314711934941529,0
2000-08-03,22.47378730773925,22.29383964538574,0.3007374334921873,42.088803454994675,-73.56188918136789,-2.5020713968654738,-1.6455912341684171,2
2000-08-04,22.113887786865234,22.191867446899415,0.26311354319575075,39.49430734397311,-73.66901823139433,-2.5399319453996765,-1.8244593764146693,2
2000-08-07,22.39380645751953,22.17387180328369,0.3313587440368264,42.46497477223519,-47.795330085070276,-2.4435162801354795,-1.9482707571588314,2
2000-08-08,23.71344375610352,22.33782691955566,0.5861303020403875,53.944981804531196,0.6246367086165485,-1.8771960126741265,-1.9340558082618906,0
2000-08-09,23.753437042236328,22.543769645690915,0.6226681735715789,54.24296032345625,33.327773361811374,-1.399254635815287,-1.82709557377257,2
2000-08-10,23.233572006225582,22.64774017333984,0.5443192824048861,49.7380613566895,15.76104903350641,-1.189828080067736,-1.6996420750316035,2
2000-08-11,23.173593521118164,22.73571510314941,0.5617101690768674,49.2300637843618,10.783281759514617,-1.032957737567969,-1.5663052075388766,2
2000-08-14,23.0936279296875,22.811694717407228,0.5759279676233932,48.51856675538164,25.436245397068824,-0.9259442058593886,-1.438233007202979,2
2000-08-15,22.91366958618164,22.90566921234131,0.5703832197468235,46.876644002482585,33.79966660976529,-0.8938626180865463,-1.3293589293796924,2
2000-08-16,22.71371841430664,22.95765438079834,0.5060003215987323,45.05233374182554,11.49978472418837,-0.9279953887353235,-1.2490862212508185,2
2000-08-17,22.8936710357666,22.999642753601073,0.6103213904241475,47.04957507638634,21.731982101429676,-0.8818886780452421,-1.1756467126097032,2
2000-08-18,22.71371841430664,23.059625816345214,0.5400834078511849,45.277239647269056,1.0465095652673833,-0.8983310657512933,-1.1201835832380214,2
2000-08-21,22.5937557220459,23.07962074279785,0.484966084921021,44.08502617207943,-13.281666728418571,-0.9429868338828138,-1.08474423336698,2
2000-08-22,22.793701171875,22.987646484375,0.5612459451623808,46.6084856105588,24.8116670664387,-0.8977588871974744,-1.047347164133079,2
2000-08-23,22.63374710083008,22.875677490234374,0.4609585071194321,44.86412658866574,-11.914119108156676,-0.9079891762852942,-1.019475566563522,2
2000-08-24,22.753707885742188,22.827691078186035,0.5084720599263294,46.48183694620657,-21.27417057424406,-0.8638986141175593,-0.9883601760743295,2
2000-08-25,22.5937557220459,22.76970729827881,0.41402882226895965,44.60268036445833,-4.319856762584782,-0.8755077710158093,-0.9657896950626255,2
2000-08-28,22.813697814941406,22.7417142868042,0.5204511807023525,47.731786270754526,2.8766154298453714,-0.797781287984221,-0.9321880136469446,2
2000-08-29,22.69372940063477,22.71972026824951,0.42814603098498705,46.198912095696,24.623374678015278,-0.7697784855860996,-0.8997061080347756,2
2000-08-30,22.39380645751953,22.6877290725708,0.232656307772192,42.52233732600535,-78.8920037253085,-0.8442967333071042,-0.8886242330892414,2
2000-08-31,22.33383178710937,22.63174514770508,0.20491854186844197,41.80587747018437,-59.48515368742495,-0.9145585901518325,-0.8938111045017597,1
2000-09-01,22.45379638671875,22.60575294494629,0.25402537471965453,43.844047690074774,-102.35913351612295,-0.9173149626159964,-0.8985118761246071,2
2000-09-05,22.433807373046875,22.589758110046386,0.23826384088396935,43.57022209455456,-96.82393164140865,-0.9162387002825296,-0.9020572409561917,0
2000-09-06,22.213855743408203,22.531773567199707,0.10875531725915331,40.567841126062916,-118.44327480769496,-0.9828533725418649,-0.9182164672733263,2
2000-09-07,22.413806915283203,22.50977954864502,0.24328076370085708,44.323850522384156,-50.974310464315735,-0.9534522217793402,-0.9252636181745291,0
2000-09-08,22.173873901367188,22.45179615020752,0.05918205310095393,40.9772867766499,-119.19007202268843,-1.004712466281132,-0.9411533877958497,2
2000-09-11,22.013914108276367,22.393811988830567,-0.02988068581125583,38.87019318149221,-208.4904677834411,-1.090707418764909,-0.9710641939896616,2
2000-09-12,21.793983459472656,22.29184055328369,-0.11803634428181088,36.12008959853787,-225.0596310739109,-1.224791395376634,-1.0218096342670562,2
2000-09-13,21.83396339416504,22.20586395263672,-0.0021686014722057507,36.99278689738088,-212.98699076827745,-1.302566057643719,-1.0779609189423889,2
2000-09-14,21.05417823791504,22.07190113067627,-0.26600934514400126,28.744383407012407,-242.60401398232477,-1.6303657093635484,-1.1884418770266207,2
2000-09-15,20.534324645996094,21.891950416564942,-0.25140531239495995,24.777880559386475,-289.7467952236526,-2.0614768408709443,-1.3630488697954855,2
2000-09-18,20.15443420410156,21.662014198303222,-0.18243622908131454,22.350670665493325,-244.70536387877368,-2.5215929872055796,-1.5947576932775043,2
2000-09-19,20.79425811767578,21.498059272766113,0.095627440010016,34.06565378953843,-153.54133722686282,-2.622741765002967,-1.8003545076225969,0
2000-09-20,20.5543212890625,21.332105827331542,0.07835655854051012,32.10926378215132,-143.27646485691932,-2.763852002561661,-1.9930540066104099,2
2000-09-21,20.534324645996094,21.14415760040283,0.12156312336319282,31.944606435306824,-117.65695110102888,-2.853293528738273,-2.1651019110359826,2
2000-09-22,20.23440742492676,20.950210952758788,0.08935730449157207,29.501076721789488,-141.74662256332385,-3.0065078848324274,-2.3333831057952716,2
2000-09-25,19.59458541870117,20.708278083801268,-5.5213423649284797e-05,25.091566864136936,-134.6086439273526,-3.3394739955463897,-2.5346012837454954,2
2000-09-26,20.05446052551269,20.534325790405273,0.15512524825018856,32.85945118633191,-93.24138944158416,-3.3922580445122024,-2.706132635898837,0
2000-09-27,19.394641876220703,20.29039363861084,0.050876397902521096,28.3215194898104,-114.79014647418164,-3.652855678197982,-2.895477244358666,2
2000-09-28,19.614574432373047,20.14643325805664,0.14581770401230468,31.707023328185585,-105.4034960592195,-3.73575235451833,-3.063532266390599,0
2000-09-29,19.29466819763184,20.022467613220215,0.11729239515832436,29.522739639936518,-118.63440952359471,-3.8874135252214614,-3.2283085181567714,2
2000-10-02,18.914775848388672,19.898501777648924,0.08198776768366071,27.132376254962452,-121.0814557115304,-4.1174497357796565,-3.4061367616813487,2
2000-10-03,18.0949935913086,19.628575325012207,-0.01756702465681389,22.83560325143233,-145.7576502394279,-4.58656062246949,-3.6422215338389767,2
2000-10-04,17.735107421875,19.346653938293457,-0.009161478493365042,21.244997358959125,-172.91968711186465,-5.0618392219518595,-3.926145071461553,2
2000-10-05,17.71510887145996,19.064732360839844,0.043083462493365414,21.15680757517285,-146.7569164619172,-5.399603366720742,-4.2208367305133905,2
2000-10-06,17.775089263916016,18.81880054473877,0.09764685599993737,22.19993419868902,-137.33440498892335,-5.589894066269239,-4.494648197664561,2
2000-10-09,17.33521270751953,18.592863273620605,0.0638528511932631,20.099696167551514,-146.49439853693892,-5.8707486793591475,-4.769868294003478,2
2000-10-10,17.455177307128906,18.332934951782228,0.12347142187428696,22.259774995833993,-122.88525693151473,-5.9847986975384275,-5.012854374710469,2
2000-10-11,17.835073471069336,18.17697811126709,0.21688644652517974,28.822170384679637,-94.1078548152264,-5.850947649705565,-5.180473029709488,0
2000-10-12,17.395191192626953,17.95503978729248,0.1615117891784893,26.077222097901156,-91.91570943570282,-5.874016191965178,-5.319181662160626,2
2000-10-13,17.195247650146484,17.745097732543947,0.15865070774281093,24.91567776263514,-108.64184074378416,-5.919320698238086,-5.439209469376118,2
2000-10-16,16.11554718017578,17.465174865722656,0.020597256722530984,19.789535476653924,-132.18998065756725,-6.372973300788119,-5.625962235658519,2
2000-10-17,16.135536193847656,17.269229125976562,0.07338447928592011,20.117210944972484,-124.18041493650442,-6.665426205745047,-5.833855029675825,2
2000-10-18,16.555421829223633,17.151260566711425,0.18044763014386697,26.874978362932822,-114.88172426786353,-6.642241689611068,-5.995532361662874,2
2000-10-19,19.79452514648437,17.359202194213868,0.8115793481042148,57.05587941675663,67.37166437237497,-5.090041415446427,-5.814434172419585,0
2000-10-20,20.85423851013184,17.66711711883545,0.9926464783827963,62.50786457185758,130.90480215534575,-3.359569580207858,-5.323461253977239,2
2000-10-23,19.87451362609864,17.921047210693363,0.801621759175694,55.49342623582227,110.77824359266845,-2.4040486571454167,-4.739578734610875,2
2000-10-24,19.674564361572266,18.142985916137697,0.772577902922317,54.15769594608426,84.21556144306565,-1.7177386248949644,-4.135210712667693,1
2000-10-25,19.59458541870117,18.31893711090088,0.7536841374790835,53.60192206921599,87.70417387091243,-1.1966629979152406,-3.5475011697172025,2
2000-10-26,20.614303588867188,18.6408483505249,0.9152043657642557,59.3322245666595,111.39508501031152,-0.34845019466650584,-2.907690974707063,2
2000-10-27,21.65402030944824,19.086725616455077,1.0177386744349808,64.18866064009262,158.06820435371722,0.7402521321734596,-2.1781023533309587,2
2000-10-30,22.09389877319336,19.684560775756836,1.001007202398824,66.03657198841309,157.4447778861536,1.745205974687365,-1.393440687727294,2
2000-10-31,22.033910751342773,20.274398231506346,0.9279563141146644,65.53988501688296,132.0485407353478,2.4709004188600803,-0.6205724664098191,2
2000-11-01,22.27385139465332,20.846241188049316,0.9024360742367392,66.62129817829701,121.38172495996275,3.0915574336428615,0.12185351360071706,2
2000-11-02,22.49378204345703,21.116166877746583,0.8791014957144427,67.62420814626883,117.22642881095474,3.6143666926676485,0.8203561494141034,2
2000-11-03,21.83396339416504,21.2141393661499,0.7731134057427134,61.640352176371444,90.30947511226381,3.7203214069134587,1.4003492009139746,1
